Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP3948,Finance,33,47360,6,60,53,No
EMP3949,Marketing,30,34633,8,44,57,No
EMP3950,Finance,25,37088,9,59,42,No
EMP3951,Operations,39,42046,17,47,66,No
EMP3952,HR,44,107638,1,54,90,Yes
EMP3953,Finance,46,81186,14,60,90,Yes
EMP3954,Marketing,27,40271,5,43,89,No
EMP3955,HR,33,32259,17,58,53,No
EMP3956,Finance,59,36584,1,42,49,No
EMP3957,HR,41,52899,4,60,51,No
EMP3958,Sales,42,71634,2,56,67,No
EMP3959,IT,48,99978,4,45,80,No
EMP3960,Finance,56,109430,5,49,53,No
EMP3961,Sales,39,30287,4,37,59,No
EMP3962,HR,54,83645,7,40,59,No
EMP3963,Operations,56,94285,5,43,42,No
EMP3964,Operations,44,105544,4,31,46,No
EMP3965,Finance,22,104387,2,46,63,No
EMP3966,Marketing,25,62925,10,48,51,No
EMP3967,Operations,49,58455,19,55,50,No
EMP3968,Marketing,57,106759,14,54,79,No
EMP3969,Finance,39,97443,20,54,78,No
EMP3970,Operations,50,36751,17,39,49,No
EMP3971,Sales,58,75344,19,37,49,No
EMP3972,HR,39,27788,17,58,59,No
EMP3973,IT,32,49952,4,35,93,Yes
EMP3974,IT,39,43519,14,42,76,No
EMP3975,HR,47,106555,1,47,70,Yes
EMP3976,Operations,28,84923,14,58,41,No
EMP3977,IT,34,65567,18,60,86,Yes
EMP3978,Marketing,35,67700,20,59,63,No
EMP3979,Marketing,29,111148,18,54,41,No
EMP3980,Sales,21,70178,14,58,82,Yes
EMP3981,IT,57,104954,14,40,41,No
EMP3982,IT,46,102399,12,47,83,Yes
EMP3983,Operations,38,37254,18,42,76,Yes
EMP3984,Finance,25,53394,1,47,70,No
EMP3985,HR,30,49941,17,40,76,Yes
EMP3986,HR,37,50171,9,42,74,Yes
EMP3987,Marketing,40,91719,9,50,97,Yes
EMP3988,HR,31,87707,8,30,40,No
EMP3989,Marketing,48,103694,13,59,96,Yes
EMP3990,HR,28,75749,17,36,44,Yes
EMP3991,IT,42,28340,2,60,44,No
EMP3992,HR,38,35499,10,50,78,Yes
EMP3993,Operations,41,32120,15,43,89,Yes
EMP3994,Operations,54,50676,19,60,68,No
EMP3995,Operations,30,31592,12,37,80,Yes
EMP3996,HR,52,82756,15,49,58,No
EMP3997,HR,49,43314,13,54,95,Yes
EMP3998,IT,59,42982,12,30,75,No
EMP3999,Operations,52,106971,16,59,64,No
EMP4000,IT,57,116656,20,32,89,Yes
EMP4001,HR,46,93679,18,38,44,No
EMP4002,IT,33,84489,8,32,99,Yes
EMP4003,Sales,43,118705,6,36,62,No
EMP4004,Finance,27,86235,18,59,45,No
EMP4005,IT,31,113871,4,32,78,Yes
EMP4006,Finance,28,53687,14,37,92,Yes
EMP4007,Operations,41,42348,15,45,74,No
EMP4008,Sales,45,40894,7,36,68,Yes
EMP4009,Operations,55,63892,10,38,77,Yes
EMP4010,IT,58,67339,2,34,95,Yes
EMP4011,Marketing,23,37388,14,38,58,No
EMP4012,IT,49,51855,9,56,46,No
EMP4013,Marketing,27,43582,15,53,90,Yes
EMP4014,Marketing,31,49464,3,30,93,Yes
EMP4015,HR,52,102200,18,56,51,No
EMP4016,IT,37,93082,14,35,76,No
EMP4017,Operations,52,115017,20,44,54,No
EMP4018,IT,55,56854,4,57,72,Yes
EMP4019,Operations,41,78533,1,40,54,No
EMP4020,Finance,22,89595,19,47,86,Yes
EMP4021,Finance,28,84450,16,52,43,No
EMP4022,Finance,36,78095,17,54,91,Yes
EMP4023,HR,44,25295,13,47,49,Yes
EMP4024,IT,32,54348,12,40,83,Yes
EMP4025,Finance,44,26944,11,47,68,No
EMP4026,Operations,37,78075,19,34,86,Yes
EMP4027,Operations,32,34535,19,34,60,No
EMP4028,Finance,59,30168,18,48,74,No
EMP4029,Sales,36,81355,20,49,74,Yes
EMP4030,Marketing,22,45753,5,58,98,Yes
EMP4031,Sales,23,104320,8,51,93,Yes
EMP4032,Operations,59,118945,9,46,58,No
EMP4033,Sales,59,69265,20,46,75,No
EMP4034,Operations,26,62167,12,44,80,Yes
EMP4035,Finance,23,116131,15,32,62,No
EMP4036,IT,55,77645,15,42,70,Yes
EMP4037,Operations,32,28436,20,44,57,No
EMP4038,HR,25,119294,15,45,79,No
EMP4039,Finance,55,44649,20,48,98,Yes
EMP4040,Finance,30,41972,11,46,76,Yes
EMP4041,Operations,23,109319,18,40,83,Yes
EMP4042,Finance,32,114435,8,41,43,No
EMP4043,HR,44,76138,13,53,79,Yes
EMP4044,Finance,57,30022,1,51,47,No
EMP4045,Marketing,32,69909,12,38,56,No
EMP4046,Marketing,46,85383,19,42,52,No
EMP4047,Marketing,39,49338,8,50,100,Yes
EMP4048,Marketing,57,60291,13,56,95,Yes
EMP4049,IT,55,100051,4,40,65,Yes
EMP4050,HR,41,49458,18,54,61,No
EMP4051,Finance,32,70003,13,35,76,Yes
EMP4052,Marketing,35,116042,8,40,73,No
EMP4053,Operations,44,38398,8,57,100,Yes
EMP4054,Marketing,46,73395,12,30,100,Yes
EMP4055,Marketing,37,75630,18,40,41,No
EMP4056,Finance,39,59302,8,30,52,No
EMP4057,Marketing,28,113529,17,56,76,Yes
EMP4058,HR,51,103512,16,35,43,No
EMP4059,Operations,42,101280,8,38,90,Yes
EMP4060,Sales,34,76711,10,32,60,No
EMP4061,HR,41,67960,7,33,53,No
EMP4062,Sales,34,79982,16,53,94,No
EMP4063,HR,36,80869,15,57,60,Yes
EMP4064,Marketing,38,44619,4,39,100,Yes
EMP4065,HR,23,71381,6,44,64,No
EMP4066,HR,58,93645,16,47,43,No
EMP4067,IT,51,25881,9,41,48,No
EMP4068,Marketing,54,98112,12,42,50,No
EMP4069,Sales,56,81118,14,31,60,No
EMP4070,Marketing,53,79462,15,47,68,Yes
EMP4071,IT,29,89580,11,46,61,No
EMP4072,Operations,38,95955,11,53,77,No
EMP4073,Sales,41,118411,20,39,51,No
EMP4074,Sales,28,35876,14,40,41,No
EMP4075,HR,23,30619,5,55,59,No
EMP4076,IT,58,109848,8,32,55,No
EMP4077,HR,41,66599,3,36,40,No
EMP4078,Finance,23,93391,7,50,80,Yes
EMP4079,Operations,32,114390,4,39,59,No
EMP4080,Marketing,54,105859,13,42,77,No
EMP4081,Operations,52,43883,16,60,94,Yes
EMP4082,IT,48,83851,15,53,100,Yes
EMP4083,Finance,30,25834,5,41,94,Yes
EMP4084,Operations,31,73343,10,36,100,No
EMP4085,Marketing,34,47658,18,55,92,Yes
EMP4086,IT,33,33246,5,36,78,Yes
EMP4087,Operations,21,107170,10,49,45,Yes
EMP4088,Operations,21,36776,17,37,66,Yes
EMP4089,IT,34,119050,18,44,62,Yes
EMP4090,IT,51,77956,17,52,45,No
EMP4091,IT,32,70886,16,44,60,No
EMP4092,Sales,56,107278,9,45,48,No
EMP4093,Marketing,23,67655,5,49,45,No
EMP4094,Operations,50,75123,18,37,86,Yes
EMP4095,HR,56,48809,15,60,47,No
EMP4096,IT,25,84921,7,36,68,No
EMP4097,Operations,34,98988,19,60,51,No
EMP4098,HR,41,48827,6,34,76,No
EMP4099,Marketing,34,78993,6,60,46,No
EMP4100,Sales,58,34877,10,37,75,No
EMP4101,IT,31,67611,12,52,55,No
EMP4102,Marketing,34,66969,18,60,59,No
EMP4103,HR,52,119999,15,53,87,No
EMP4104,IT,31,76522,10,37,100,Yes
EMP4105,Sales,37,58278,19,55,100,Yes
EMP4106,Marketing,28,48653,15,49,92,No
EMP4107,Marketing,49,25352,6,48,51,No
EMP4108,IT,24,68399,8,51,97,Yes
EMP4109,Marketing,52,119209,4,36,71,No
EMP4110,Sales,29,100966,18,60,98,Yes
EMP4111,IT,30,28680,4,34,90,Yes
EMP4112,Operations,24,96824,7,35,42,No
EMP4113,Sales,56,89087,20,55,100,Yes
EMP4114,Finance,54,90989,17,57,76,No
EMP4115,Operations,34,115874,12,51,72,Yes
EMP4116,IT,55,76687,2,55,93,No
EMP4117,HR,33,27272,9,39,55,No
EMP4118,Operations,26,100060,19,40,47,No
EMP4119,Sales,31,52531,19,58,99,No
EMP4120,HR,30,109267,19,35,89,No
EMP4121,Marketing,43,112032,1,32,59,No
EMP4122,Sales,53,50277,2,49,92,Yes
EMP4123,HR,57,79471,16,32,53,No
EMP4124,Finance,26,104783,4,34,65,Yes
EMP4125,IT,30,40146,7,35,47,No
EMP4126,Operations,50,78754,15,54,82,Yes
EMP4127,HR,59,113268,3,33,47,No
EMP4128,HR,29,48685,2,33,79,No
EMP4129,Finance,29,119764,11,51,87,No
EMP4130,Finance,36,50945,20,53,86,Yes
EMP4131,Sales,57,50224,14,42,61,No
EMP4132,HR,32,84682,10,54,73,Yes
EMP4133,Sales,32,38167,3,39,41,No
EMP4134,Operations,46,106965,17,34,99,Yes
EMP4135,HR,57,112152,11,34,49,No
EMP4136,Finance,29,27243,19,36,84,No
EMP4137,Sales,45,33653,1,55,99,Yes
EMP4138,Operations,57,103145,12,34,89,Yes
EMP4139,Finance,22,37736,8,44,47,No
EMP4140,IT,48,72056,18,40,74,Yes
EMP4141,Sales,29,52788,1,38,100,Yes
EMP4142,Operations,30,28361,5,45,99,Yes
EMP4143,HR,44,105511,6,45,54,No
EMP4144,Sales,24,46804,20,49,43,No
EMP4145,Operations,26,81521,14,57,77,Yes
EMP4146,IT,29,41578,10,46,81,No
EMP4147,HR,42,66869,9,60,95,Yes
EMP4148,Operations,21,54076,10,31,55,Yes
EMP4149,HR,44,78154,16,48,98,Yes
EMP4150,Finance,44,80468,10,49,44,No
EMP4151,Marketing,43,73754,10,43,93,Yes
EMP4152,IT,37,87858,4,34,93,No
EMP4153,Finance,48,25358,4,31,75,Yes
EMP4154,HR,53,41074,2,36,41,No
EMP4155,Operations,47,97593,8,33,68,Yes
EMP4156,HR,52,46217,14,46,42,No
EMP4157,Marketing,27,112843,12,44,46,No
EMP4158,HR,27,69920,2,44,45,No
EMP4159,HR,47,84370,4,37,43,No
EMP4160,IT,42,35447,2,56,95,Yes
EMP4161,Marketing,38,89491,10,36,91,Yes
EMP4162,HR,33,28249,1,48,67,Yes
EMP4163,Marketing,54,113652,12,44,67,No
EMP4164,Marketing,37,90034,1,36,47,No
EMP4165,Sales,33,112955,7,49,65,Yes
EMP4166,Finance,37,82340,13,43,92,Yes
EMP4167,Sales,58,33398,17,37,93,Yes
EMP4168,Finance,22,29205,2,38,65,No
EMP4169,HR,40,68297,19,30,88,Yes
EMP4170,HR,24,83580,19,45,82,Yes
EMP4171,Sales,23,27575,9,48,55,No
EMP4172,Marketing,25,118703,19,54,84,No
EMP4173,Operations,38,100257,1,40,55,No
EMP4174,Operations,25,66506,6,31,56,No
EMP4175,Marketing,23,102286,10,50,93,Yes
EMP4176,Finance,46,104443,17,45,80,Yes
EMP4177,HR,33,85718,19,44,83,Yes
EMP4178,Finance,45,104034,18,53,58,No
EMP4179,Finance,27,44456,7,45,58,No
EMP4180,Finance,51,99844,9,37,54,No
EMP4181,Sales,48,48988,7,53,84,No
EMP4182,Operations,58,103003,10,48,76,No
EMP4183,Marketing,49,26921,3,52,92,No
EMP4184,IT,48,111549,5,30,53,No
EMP4185,Marketing,50,95851,6,33,45,No
EMP4186,IT,22,107683,9,33,94,No
EMP4187,Marketing,26,55829,12,51,84,Yes
EMP4188,Marketing,53,103049,17,58,89,Yes
EMP4189,IT,28,35944,15,60,41,No
EMP4190,Marketing,53,107045,19,60,58,No
EMP4191,Marketing,22,34254,18,59,65,No
EMP4192,Sales,55,43119,6,54,47,No
EMP4193,Sales,54,92258,8,48,68,No
EMP4194,Sales,49,26511,18,35,43,No
EMP4195,Sales,55,31137,14,45,60,No
EMP4196,HR,32,49761,13,48,45,No
EMP4197,Finance,26,109928,3,59,50,No
EMP4198,Finance,58,60443,6,49,82,Yes
EMP4199,Marketing,30,85733,13,48,100,No
EMP4200,Finance,24,60013,2,48,62,No
EMP4201,HR,37,36591,19,43,47,No
EMP4202,HR,52,97331,8,35,71,Yes
EMP4203,Operations,56,98162,8,40,86,Yes
EMP4204,HR,50,101157,13,35,58,No
EMP4205,Marketing,47,117013,10,56,79,Yes
EMP4206,Marketing,36,119418,9,59,79,No
EMP4207,Sales,49,92069,10,34,44,No
EMP4208,IT,56,69304,4,42,49,No
EMP4209,Sales,58,56871,14,38,74,No
EMP4210,HR,53,100218,8,38,74,No
EMP4211,Operations,53,54878,20,31,96,Yes
EMP4212,Sales,46,87852,5,54,73,No
EMP4213,Marketing,25,80694,1,49,93,Yes
EMP4214,Sales,25,53108,4,48,97,Yes
EMP4215,Operations,36,71890,20,50,92,Yes
EMP4216,IT,47,39150,8,36,70,No
EMP4217,HR,42,49455,8,31,98,Yes
EMP4218,Marketing,53,37372,13,40,89,No
EMP4219,HR,31,72227,9,54,59,No
EMP4220,Sales,28,105777,4,43,60,No
EMP4221,IT,39,60861,1,55,76,No
EMP4222,HR,51,88470,3,54,73,Yes
EMP4223,Sales,59,95548,19,54,74,No
EMP4224,Marketing,55,25373,13,44,93,Yes
EMP4225,HR,38,35435,15,38,66,No
EMP4226,HR,35,67788,20,35,98,Yes
EMP4227,Finance,37,96554,14,49,82,Yes
EMP4228,IT,58,76881,20,47,68,Yes
EMP4229,Marketing,45,99346,10,52,97,No
EMP4230,Sales,42,102116,9,40,91,Yes
EMP4231,HR,28,105438,5,53,78,No
EMP4232,HR,51,72358,8,52,99,Yes
EMP4233,Operations,23,71040,4,32,70,Yes
EMP4234,Operations,24,54762,20,47,88,Yes
EMP4235,Finance,34,80213,11,37,66,No
EMP4236,Operations,29,38108,17,48,56,No
EMP4237,Marketing,24,74674,16,30,43,Yes
EMP4238,Operations,57,64470,5,39,73,No
EMP4239,Sales,32,31154,10,59,64,No
EMP4240,Operations,38,97974,20,43,67,No
EMP4241,HR,41,82121,9,35,40,No
EMP4242,Sales,41,80520,12,45,88,Yes
EMP4243,Marketing,22,99869,15,55,100,Yes
EMP4244,Sales,35,50203,17,55,78,Yes
EMP4245,IT,36,73434,9,55,65,No
EMP4246,IT,32,79884,11,52,58,Yes
EMP4247,Finance,42,104121,20,41,54,No
EMP4248,HR,48,46006,6,33,51,No
EMP4249,IT,49,81122,16,52,82,Yes
EMP4250,Finance,29,66419,20,32,64,Yes
EMP4251,HR,32,61822,4,32,63,No
EMP4252,Marketing,37,94914,17,50,64,No
EMP4253,HR,55,26967,4,45,77,No
EMP4254,Finance,51,118187,16,47,48,No
EMP4255,HR,32,100738,20,58,100,Yes
EMP4256,HR,38,83473,5,52,66,No
EMP4257,IT,48,34979,5,53,47,No
EMP4258,HR,34,94305,9,37,87,Yes
EMP4259,Finance,42,54881,14,41,84,Yes
EMP4260,Finance,55,31303,15,47,62,No
EMP4261,Operations,31,73299,9,60,72,Yes
EMP4262,IT,28,113047,18,52,88,Yes
EMP4263,Sales,37,72451,9,31,42,No
EMP4264,Finance,37,65042,12,39,81,Yes
EMP4265,Operations,30,50796,3,33,48,No
EMP4266,IT,49,62416,18,49,88,Yes
EMP4267,Finance,26,84080,15,58,89,Yes
EMP4268,IT,36,112097,10,50,81,Yes
EMP4269,IT,52,47245,1,36,95,No
EMP4270,Marketing,45,114795,6,56,44,No
EMP4271,Sales,21,110859,18,31,91,No
EMP4272,Marketing,45,57366,2,38,61,No
EMP4273,IT,23,75674,20,55,54,No
EMP4274,Marketing,53,43982,9,49,97,Yes
EMP4275,IT,40,26548,2,57,98,No
EMP4276,Operations,27,92463,3,52,95,Yes
EMP4277,Finance,53,62565,17,58,44,No
EMP4278,Sales,32,61549,9,38,98,Yes
EMP4279,Sales,37,59326,14,31,92,Yes
EMP4280,Marketing,44,115234,3,45,78,No
EMP4281,Finance,56,39044,1,50,83,Yes
EMP4282,Operations,41,56578,20,33,49,No
EMP4283,Marketing,53,111647,9,57,74,No
EMP4284,Marketing,57,100927,14,48,73,No
EMP4285,IT,59,32985,10,40,70,No
EMP4286,IT,51,38717,9,56,68,No
EMP4287,Sales,45,55480,2,55,45,No
EMP4288,Marketing,55,74982,9,35,57,No
EMP4289,IT,56,110026,8,48,68,Yes
EMP4290,IT,36,99450,4,34,47,No
EMP4291,Operations,56,90531,1,42,98,No
EMP4292,Marketing,34,47597,17,57,72,No
EMP4293,Operations,57,98013,7,35,49,No
EMP4294,HR,21,49263,8,35,96,Yes
EMP4295,HR,54,75585,15,43,64,No
EMP4296,HR,53,107756,20,51,95,Yes
EMP4297,Operations,51,118698,13,33,40,No
EMP4298,Sales,33,73846,13,55,45,No
EMP4299,Operations,36,97487,10,59,60,No
EMP4300,Operations,26,102284,17,54,43,No
EMP4301,Sales,47,97133,5,36,60,No
EMP4302,Marketing,41,113641,4,31,40,No
EMP4303,HR,50,77989,6,30,63,No
EMP4304,Sales,42,102113,13,44,93,Yes
EMP4305,HR,23,82135,14,58,82,Yes
EMP4306,Sales,26,34676,1,58,81,Yes
EMP4307,Sales,40,36343,3,52,93,No
EMP4308,IT,39,25207,15,47,60,No
EMP4309,Marketing,58,60240,20,45,42,No
EMP4310,HR,44,98622,7,43,66,No
EMP4311,Sales,56,43458,13,47,86,Yes
EMP4312,Marketing,46,45880,13,49,69,No
EMP4313,Marketing,35,95770,14,47,75,No
EMP4314,Operations,57,40507,16,46,83,Yes
EMP4315,Finance,25,72721,1,41,91,Yes
EMP4316,IT,44,84445,3,48,69,No
EMP4317,HR,59,56030,5,30,100,Yes
EMP4318,Finance,43,84579,17,48,75,No
EMP4319,IT,45,26925,10,32,75,No
EMP4320,Marketing,44,43245,3,55,69,Yes
EMP4321,Marketing,41,40437,15,45,69,Yes
EMP4322,HR,29,88999,10,42,78,Yes
EMP4323,HR,27,96016,18,34,57,Yes
EMP4324,Operations,58,77797,5,43,57,No
EMP4325,IT,59,87590,11,46,77,Yes
EMP4326,HR,37,119503,12,38,98,Yes
EMP4327,Marketing,43,114262,10,41,71,No
EMP4328,HR,41,82031,17,34,40,No
EMP4329,IT,29,73125,16,56,40,No
EMP4330,HR,24,33305,13,37,99,Yes
EMP4331,Sales,47,61059,2,44,50,No
EMP4332,IT,38,86604,6,46,50,No
EMP4333,Marketing,41,119518,9,30,43,Yes
EMP4334,Marketing,54,48955,6,52,56,No
EMP4335,IT,26,42858,14,32,64,No
EMP4336,Marketing,44,25818,16,32,43,No
EMP4337,Marketing,24,36988,4,48,63,No
EMP4338,Marketing,32,85794,4,56,82,Yes
EMP4339,IT,48,35599,2,53,63,No
EMP4340,Finance,24,99647,5,36,42,Yes
EMP4341,HR,48,102810,11,51,40,Yes
EMP4342,Finance,37,116837,3,58,72,No
EMP4343,Sales,56,118241,11,52,58,No
EMP4344,Operations,30,99381,17,44,66,No
EMP4345,Marketing,34,79018,12,34,78,Yes
EMP4346,Finance,28,79187,3,60,79,No
EMP4347,Marketing,30,87145,7,55,59,No
EMP4348,HR,34,34269,2,38,61,Yes
EMP4349,Sales,56,112030,20,42,54,No
EMP4350,HR,50,63898,7,58,90,Yes
EMP4351,Sales,49,58558,17,54,96,No
EMP4352,Sales,30,80138,17,31,65,No
EMP4353,Marketing,48,30101,14,44,52,No
EMP4354,IT,37,64265,18,46,52,No
EMP4355,IT,41,54864,13,59,91,No
EMP4356,Sales,46,43074,18,31,61,No
EMP4357,Finance,49,61267,2,42,63,No
EMP4358,Sales,43,35493,12,60,65,Yes
EMP4359,Marketing,32,26275,20,31,74,No
EMP4360,Sales,27,30571,16,50,84,Yes
EMP4361,HR,59,38332,8,33,100,Yes
EMP4362,HR,50,91520,13,33,78,No
EMP4363,HR,30,68061,10,52,100,Yes
EMP4364,Finance,24,115012,6,35,80,Yes
EMP4365,Operations,44,55645,11,56,98,No
EMP4366,Operations,26,114468,6,30,97,Yes
EMP4367,IT,32,82375,11,55,90,No
EMP4368,Sales,24,26386,6,57,66,No
EMP4369,Operations,24,35346,11,33,61,No
EMP4370,Operations,32,70485,19,38,68,No
EMP4371,Marketing,42,29193,15,39,42,No
EMP4372,Finance,27,83057,7,57,48,No
EMP4373,Marketing,24,71381,19,51,63,No
EMP4374,IT,25,31310,1,42,58,No
EMP4375,Marketing,34,64854,1,36,84,No
EMP4376,HR,21,61363,12,34,100,Yes
EMP4377,IT,48,30977,17,49,84,No
EMP4378,Sales,25,34438,18,39,80,Yes
EMP4379,HR,35,110713,11,58,79,No
EMP4380,IT,55,72077,12,54,88,Yes
EMP4381,Sales,57,69625,5,31,63,No
EMP4382,HR,24,78419,16,48,100,Yes
EMP4383,Operations,22,77138,19,43,100,No
EMP4384,Marketing,24,34658,18,42,85,Yes
EMP4385,Sales,23,116154,8,45,72,Yes
EMP4386,Operations,29,118933,7,51,52,No
EMP4387,Sales,40,101159,12,57,54,Yes
EMP4388,Finance,52,85093,13,54,94,No
EMP4389,Sales,41,26055,7,35,80,Yes
EMP4390,HR,25,89648,7,42,60,No
EMP4391,Finance,32,62469,4,44,74,Yes
EMP4392,Marketing,24,107278,6,51,100,Yes
EMP4393,IT,35,54009,10,40,94,Yes
EMP4394,HR,23,99883,2,50,97,No
EMP4395,Operations,23,71683,8,30,80,Yes
EMP4396,Marketing,56,79264,17,38,55,Yes
EMP4397,HR,26,75335,13,44,54,No
EMP4398,Marketing,21,61908,11,60,99,No
EMP4399,Sales,57,97939,18,44,60,No
EMP4400,IT,26,47412,19,53,77,No
EMP4401,Sales,31,76805,2,37,93,Yes
EMP4402,Operations,32,26110,5,44,63,No
EMP4403,IT,25,58532,15,44,96,Yes
EMP4404,Marketing,29,25143,15,33,45,No
EMP4405,IT,35,118545,18,30,51,No
EMP4406,Operations,31,37972,20,53,82,Yes
EMP4407,Sales,54,41317,17,48,98,Yes
EMP4408,HR,44,99126,4,43,46,No
EMP4409,Marketing,48,52713,18,41,61,No
EMP4410,HR,58,66018,19,53,69,No
EMP4411,Finance,31,117271,4,42,75,No
EMP4412,Operations,24,69521,8,45,74,No
EMP4413,Operations,59,53304,3,47,64,No
EMP4414,IT,53,101268,16,58,51,No
EMP4415,Sales,42,65762,2,51,46,No
EMP4416,IT,31,119684,16,35,40,Yes
EMP4417,Marketing,34,105614,10,47,48,No
EMP4418,IT,29,111833,5,31,56,Yes
EMP4419,Sales,52,61537,7,53,48,No
EMP4420,Marketing,28,33655,14,60,63,No
EMP4421,Operations,33,116894,1,51,48,No
EMP4422,Operations,21,41722,2,50,53,No
EMP4423,Sales,30,53707,5,34,85,Yes
EMP4424,Sales,29,116154,4,37,63,No
EMP4425,HR,29,90973,3,43,61,No
EMP4426,Finance,37,76887,7,30,83,No
EMP4427,HR,43,118748,20,37,99,No
EMP4428,Finance,50,71643,13,58,77,Yes
EMP4429,Marketing,35,42304,3,51,41,No
EMP4430,Marketing,26,79488,3,45,59,No
EMP4431,Marketing,23,45856,19,53,73,Yes
EMP4432,HR,37,57498,18,56,57,Yes
EMP4433,Finance,46,46260,5,48,45,No
EMP4434,IT,28,80023,16,30,72,Yes
EMP4435,Finance,56,73309,14,56,98,Yes
EMP4436,HR,45,55653,13,59,49,Yes
EMP4437,Marketing,46,72454,12,31,59,No
EMP4438,Sales,40,110986,2,44,67,Yes
EMP4439,IT,40,104253,7,52,54,No
EMP4440,Sales,21,64623,20,42,50,No
EMP4441,IT,31,75507,5,43,96,No
EMP4442,HR,39,44248,9,36,90,Yes
EMP4443,IT,42,110792,18,52,60,No
EMP4444,IT,27,114021,17,57,72,No
EMP4445,HR,55,89617,20,60,83,Yes
EMP4446,Operations,47,44335,8,53,59,No
EMP4447,Operations,26,111247,20,48,83,Yes
EMP4448,IT,33,98361,11,55,55,No
EMP4449,Operations,39,85415,6,58,63,No
EMP4450,Sales,55,55913,8,37,56,No
EMP4451,HR,36,35164,3,52,93,Yes
EMP4452,Operations,54,90471,13,30,63,No
EMP4453,Sales,44,86198,13,59,84,Yes
EMP4454,Sales,52,68361,15,42,77,No
EMP4455,Operations,38,119600,11,60,52,No
EMP4456,IT,48,73590,19,45,94,Yes
EMP4457,Finance,59,90901,13,60,91,Yes
EMP4458,IT,38,41577,3,35,61,No
EMP4459,HR,55,116454,1,48,61,No
EMP4460,Marketing,40,91590,3,56,61,No
EMP4461,Finance,59,43690,11,55,100,Yes
EMP4462,Finance,46,64595,15,35,47,No
EMP4463,IT,21,84401,9,34,55,No
EMP4464,Operations,58,40553,9,35,64,No
EMP4465,Sales,24,112516,9,50,74,No
EMP4466,IT,31,79454,4,39,89,Yes
EMP4467,Sales,34,119161,2,44,76,No
EMP4468,Operations,50,54622,4,60,98,Yes
EMP4469,HR,22,95013,4,45,100,Yes
EMP4470,Sales,31,43623,4,32,63,No
EMP4471,Finance,26,98004,9,40,50,No
EMP4472,Operations,38,48097,14,58,97,Yes
EMP4473,Finance,37,60003,16,31,47,No
EMP4474,Operations,31,109948,1,52,73,No
EMP4475,Sales,30,54171,15,44,68,Yes
EMP4476,Finance,46,114386,11,43,52,No
EMP4477,HR,28,61524,2,50,92,Yes
EMP4478,Operations,43,44988,15,59,74,Yes
EMP4479,Sales,41,110075,17,51,42,Yes
EMP4480,IT,51,114445,6,53,48,Yes
EMP4481,IT,41,85701,7,33,67,Yes
EMP4482,Sales,35,100191,4,54,98,Yes
EMP4483,Finance,54,107253,3,45,50,No
EMP4484,IT,28,50967,13,49,62,No
EMP4485,IT,54,76218,6,59,86,Yes
EMP4486,Operations,32,100446,16,55,55,No
EMP4487,Operations,44,105657,12,56,97,No
EMP4488,Operations,34,55753,5,35,49,No
EMP4489,Finance,35,116660,20,36,97,Yes
EMP4490,Marketing,32,25186,10,41,94,Yes
EMP4491,Operations,35,71404,8,34,54,No
EMP4492,HR,53,70876,2,45,65,Yes
EMP4493,HR,56,85177,2,46,51,No
EMP4494,Finance,28,91278,6,56,94,Yes
EMP4495,HR,27,26855,16,33,49,No
EMP4496,Sales,56,54132,18,51,75,No
EMP4497,IT,26,89617,14,59,85,Yes
EMP4498,Marketing,37,77761,16,36,60,No
EMP4499,Sales,29,44024,7,60,53,No
EMP4500,IT,30,46153,17,30,80,Yes
EMP4501,Marketing,39,58260,5,41,75,No
EMP4502,Operations,57,45222,6,35,86,No
EMP4503,Finance,24,74417,6,56,96,Yes
EMP4504,Sales,34,73705,2,58,64,No
EMP4505,Operations,51,57065,3,57,81,Yes
EMP4506,HR,38,77011,16,38,46,No
EMP4507,HR,52,112687,11,37,94,Yes
EMP4508,Sales,28,110616,18,40,49,Yes
EMP4509,Operations,25,53803,13,35,65,No
EMP4510,Marketing,39,112027,13,37,76,No
EMP4511,Finance,44,75609,3,40,86,Yes
EMP4512,Finance,23,72386,11,38,76,Yes
EMP4513,IT,25,73272,3,43,86,Yes
EMP4514,HR,57,113241,11,40,67,Yes
EMP4515,Marketing,26,100527,13,48,53,No
EMP4516,Finance,56,90097,12,55,51,Yes
EMP4517,HR,29,27380,9,35,67,No
EMP4518,Operations,21,34321,20,57,81,Yes
EMP4519,IT,26,44617,10,32,100,Yes
EMP4520,IT,48,106304,13,44,74,No
EMP4521,Finance,46,29762,19,60,73,No
EMP4522,HR,31,80884,16,58,70,Yes
EMP4523,Marketing,32,42282,15,50,64,No
EMP4524,HR,50,69448,19,60,73,No
EMP4525,Finance,55,80096,12,37,93,Yes
EMP4526,IT,57,116525,10,36,47,No
EMP4527,Operations,45,68098,10,36,41,No
EMP4528,Operations,58,108484,11,35,54,No
EMP4529,HR,31,40866,19,32,62,No
EMP4530,Sales,52,74563,9,39,76,No
EMP4531,Sales,51,25902,2,30,48,No
EMP4532,Marketing,50,76857,10,39,74,No
EMP4533,Finance,52,77548,10,48,68,No
EMP4534,Sales,26,80022,7,42,96,Yes
EMP4535,Operations,23,58676,11,31,41,No
EMP4536,Sales,41,116623,8,45,52,Yes
EMP4537,Operations,45,60703,19,43,79,Yes
